,Unnamed: 0,subject,professor,lecture_type,time,building,building_room_number,parsed_times,latitude,longitude
2250,2250,지형설계,안득수,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:농업생명과학대학3호관,317,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.848656,127.134553
2251,2251,지형설계,안득수,일반,"화 3-A,화 3-B,화 4-A,화 4-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:농업생명과학대학3호관,317,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30)), ('Tuesday', datetime.time(12, 30), datetime.time(13, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.848656,127.134553
2252,2252,지화학수치해석,진성욱,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",전주:자연과학대학4호관,108,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0))]",35.846644,127.130729
2253,2253,진단및치료용의료기기,박찬희,일반,"수 9-A,수 9-B,수 10-A,수 10-B,수 11-A,수 11-B",전주:공과대학9호관,305,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(18, 0), datetime.time(18, 30)), ('Wednesday', datetime.time(18, 30), datetime.time(19, 0)), ('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0))]",35.847639,127.133651
2254,2254,집단유전학,정종현,일반,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B",전주:농업생명과학대학본관,402,"[('Tuesday', datetime.time(13, 0), datetime.time(13, 30)), ('Tuesday', datetime.time(13, 30), datetime.time(14, 0)), ('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0))]",35.849287,127.133276
2255,2255,차량용소프트웨어언어,최인선,일반,"목 1-A,목 1-B,목 2-A,목 2-B,목 3-A,목 3-B",전주:공과대학4호관,419,"[('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0))]",35.847517,127.132559
2256,2256,창의적공학설계,송제호,일반,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B,수 9-A,수 9-B,수 10-A,수 10-B,수 11-A,수 11-B",전주:공과대학6호관,B14,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0)), ('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(18, 0), datetime.time(18, 30)), ('Wednesday', datetime.time(18, 30), datetime.time(19, 0)), ('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0))]",35.847064,127.134499
2257,2257,창의적공학설계,양수현,일반,"수 3-A,수 3-B,수 4-A,수 4-B,금 1-A,금 1-B,금 2-A,금 2-B,금 3-A,금 3-B,금 4-A,금 4-B",전주:공과대학1호관,322,"[('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0)), ('Wednesday', datetime.time(12, 0), datetime.time(12, 30)), ('Wednesday', datetime.time(12, 30), datetime.time(13, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(11, 0), datetime.time(11, 30)), ('Friday', datetime.time(11, 30), datetime.time(12, 0)), ('Friday', datetime.time(12, 0), datetime.time(12, 30)), ('Friday', datetime.time(12, 30), datetime.time(13, 0))]",35.846595,127.132551
2258,2258,창의적공학설계입문,양성채,일반,"화 5-A,화 5-B,화 6-A,화 6-B,화 7-A,화 7-B",전주:공과대학7호관,124,"[('Tuesday', datetime.time(13, 0), datetime.time(13, 30)), ('Tuesday', datetime.time(13, 30), datetime.time(14, 0)), ('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0))]",35.846049,127.134447
2259,2259,창의적공학설계입문,김대석,일반,"월 6-A,월 6-B,월 7-A,월 7-B,화 10-A,화 10-B,화 11-A,화 11-B,수 5-A,수 5-B,수 6-A,수 6-B",전주:공과대학4호관,126,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Tuesday', datetime.time(18, 0), datetime.time(18, 30)), ('Tuesday', datetime.time(18, 30), datetime.time(19, 0)), ('Tuesday', datetime.time(19, 0), datetime.time(19, 30)), ('Tuesday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(13, 0), datetime.time(13, 30)), ('Wednesday', datetime.time(13, 30), datetime.time(14, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.847517,127.132559
2260,2260,창의적공학설계입문,자프르아만,일반,"토 1-A,토 1-B,토 2-A,토 2-B,토 3-A,토 3-B",전주:공과대학5호관,312,"[('Saturday', datetime.time(9, 0), datetime.time(9, 30)), ('Saturday', datetime.time(9, 30), datetime.time(10, 0)), ('Saturday', datetime.time(10, 0), datetime.time(10, 30)), ('Saturday', datetime.time(10, 30), datetime.time(11, 0)), ('Saturday', datetime.time(11, 0), datetime.time(11, 30)), ('Saturday', datetime.time(11, 30), datetime.time(12, 0))]",35.847589,127.13122
2261,2261,창의적공학설계입문,김대석,일반,"월 8-A,월 8-B,월 9-A,월 9-B,월 10-A,월 10-B,월 11-A,월 11-B,수 8-A,수 8-B,수 11-A,수 11-B",전주:공과대학4호관,126,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Monday', datetime.time(18, 0), datetime.time(18, 30)), ('Monday', datetime.time(18, 30), datetime.time(19, 0)), ('Monday', datetime.time(19, 0), datetime.time(19, 30)), ('Monday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0)), ('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0))]",35.847517,127.132559
2262,2262,창의적공학시스템설계,이동휘,일반,"수 9-A,수 9-B,수 10-A,수 10-B,금 5-A,금 5-B,금 8-A,금 8-B,금 9-A,금 9-B,금 10-A,금 10-B",전주:공과대학3호관,403,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(18, 0), datetime.time(18, 30)), ('Wednesday', datetime.time(18, 30), datetime.time(19, 0)), ('Friday', datetime.time(13, 0), datetime.time(13, 30)), ('Friday', datetime.time(13, 30), datetime.time(14, 0)), ('Friday', datetime.time(16, 0), datetime.time(16, 30)), ('Friday', datetime.time(16, 30), datetime.time(17, 0)), ('Friday', datetime.time(17, 0), datetime.time(17, 30)), ('Friday', datetime.time(17, 30), datetime.time(18, 0)), ('Friday', datetime.time(18, 0), datetime.time(18, 30)), ('Friday', datetime.time(18, 30), datetime.time(19, 0))]",35.846905,127.133528
2263,2263,창의적공학시스템설계,김대석,일반,"수 9-A,수 9-B,수 10-A,수 10-B,금 5-A,금 5-B,금 8-A,금 8-B,금 9-A,금 9-B,금 10-A,금 10-B",전주:공과대학4호관,315,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(18, 0), datetime.time(18, 30)), ('Wednesday', datetime.time(18, 30), datetime.time(19, 0)), ('Friday', datetime.time(13, 0), datetime.time(13, 30)), ('Friday', datetime.time(13, 30), datetime.time(14, 0)), ('Friday', datetime.time(16, 0), datetime.time(16, 30)), ('Friday', datetime.time(16, 30), datetime.time(17, 0)), ('Friday', datetime.time(17, 0), datetime.time(17, 30)), ('Friday', datetime.time(17, 30), datetime.time(18, 0)), ('Friday', datetime.time(18, 0), datetime.time(18, 30)), ('Friday', datetime.time(18, 30), datetime.time(19, 0))]",35.847517,127.132559
2264,2264,창의적종합설계,유창호,일반,"목 6-A,목 6-B,목 7-A,목 7-B,목 8-A,목 8-B,목 9-A,목 9-B",전주:공과대학4호관,419,"[('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0)), ('Thursday', datetime.time(16, 0), datetime.time(16, 30)), ('Thursday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(17, 0), datetime.time(17, 30)), ('Thursday', datetime.time(17, 30), datetime.time(18, 0))]",35.847517,127.132559
2265,2265,채소원예학및실습,이준구,일반,"화 3-A,화 3-B,화 4-A,화 4-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:농업생명과학대학2호관,403,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30)), ('Tuesday', datetime.time(12, 30), datetime.time(13, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.849073,127.132036
2266,2266,천연물이용학,김범태,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:농업생명과학대학4호관,402,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.848465,127.135489
2267,2267,천연물화학,김범태,일반,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",전주:농업생명과학대학2호관,402,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.849073,127.132036
2268,2268,철강재료학,이석재,일반,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",전주:공과대학4호관,401,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.847517,127.132559
2269,2269,철강재료학특론,이석재,일반,"화 2-A,화 2-B,화 3-A,화 3-B,화 4-A,화 4-B",전주:공과대학4호관,304,"[('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30)), ('Tuesday', datetime.time(12, 30), datetime.time(13, 0))]",35.847517,127.132559
2270,2270,철골구조학 2,양철민,일반,"화 6-A,화 6-B,화 7-A,화 7-B,화 8-A,화 8-B",전주:공과대학1호관,122,"[('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0)), ('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0))]",35.846595,127.132551
2271,2271,철근콘크리트구조해석 2,유기표,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",전주:공과대학1호관,122,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0))]",35.846595,127.132551
2272,2272,철근콘크리트구조해석 2,유기표,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학1호관,122,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.846595,127.132551
2273,2273,철학의이해,이선,일반,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",전주:공과대학1호관,234,"[('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Friday', datetime.time(14, 0), datetime.time(14, 30)), ('Friday', datetime.time(14, 30), datetime.time(15, 0)), ('Friday', datetime.time(15, 0), datetime.time(15, 30)), ('Friday', datetime.time(15, 30), datetime.time(16, 0))]",35.846595,127.132551
2274,2274,철학의이해,임정아,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:공과대학3호관,310,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.846905,127.133528
2275,2275,철학의이해,손미애,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학3호관,310,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.846905,127.133528
2276,2276,철학의이해,김정희,일반,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",전주:공과대학2호관,418,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Friday', datetime.time(16, 0), datetime.time(16, 30)), ('Friday', datetime.time(16, 30), datetime.time(17, 0)), ('Friday', datetime.time(17, 0), datetime.time(17, 30)), ('Friday', datetime.time(17, 30), datetime.time(18, 0))]",35.846758,127.131632
2277,2277,초고주파공학,송제호,일반,"월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B",전주:공과대학6호관,B16,"[('Monday', datetime.time(9, 0), datetime.time(9, 30)), ('Monday', datetime.time(9, 30), datetime.time(10, 0)), ('Monday', datetime.time(10, 0), datetime.time(10, 30)), ('Monday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0))]",35.847064,127.134499
2278,2278,초급물리학,신용돌,일반,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",전주:자연과학대학본관,525,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.847417,127.130748
2279,2279,초급물리학,김효숙,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:자연과학대학5호관,214,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.84624,127.130911
2280,2280,초급물리학,김주진,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:자연과학대학5호관,216,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.84624,127.130911
